Admin_Unit_Code,Sub_Unit_Code,Site_Name,Plot_Name,Location_Type,Year,Date,Start_Time,End_Time,Observer,Visit,Interval_Length,ID_Method,Distance,Flyover_Observed,Sex,Common_Name,Scientific_Name,AcceptedTSN,NPSTaxonCode,AOU_Code,PIF_Watchlist_Status,Regional_Stewardship_Status,Temperature,Humidity,Sky,Wind,Disturbance,Initial_Three_Min_Cnt
ANTI,0.0,ANTI 2,ANTI-0201,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2.0,7.5 - 10 min,Calling,<= 50 Meters,False,0,Blue-gray Gnatcatcher,Polioptila caerulea,179853.0,88038.0,BGGN,False,False,14.80000019,90.90000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,False
ANTI,0.0,ANTI 2,ANTI-0201,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2.0,0-2.5 min,Calling,50 - 100 Meters,False,0,American Goldfinch,Spinus tristis,179236.0,95300.0,AMGO,False,False,14.80000019,90.90000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,True
ANTI,0.0,ANTI 2,ANTI-0201,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2.0,2.5 - 5 min,Singing,50 - 100 Meters,False,0,Acadian Flycatcher,Empidonax virescens,178339.0,85824.0,ACFL,False,True,14.80000019,90.90000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,False
ANTI,0.0,ANTI 2,ANTI-0201,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2.0,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Indigo Bunting,Passerina cyanea,179150.0,94257.0,INBU,False,True,14.80000019,90.90000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,True
ANTI,0.0,ANTI 1,ANTI-0078,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Brian Swimelar,2.0,2.5 - 5 min,Visualization,<= 50 Meters,False,Male,Brown-headed Cowbird,Molothrus ater,179112.0,94215.0,BHCO,False,False,24.29999924,52.40000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False
ANTI,0.0,ANTI 1,ANTI-0078,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Brian Swimelar,2.0,2.5 - 5 min,Singing,<= 50 Meters,False,Undetermined,Brown-headed Cowbird,Molothrus ater,179112.0,94215.0,BHCO,False,False,24.29999924,52.40000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True
ANTI,0.0,ANTI 1,ANTI-0078,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Brian Swimelar,2.0,2.5 - 5 min,Singing,<= 50 Meters,False,0,Carolina Wren,Thryothorus ludovicianus,178581.0,88350.0,CARW,False,False,24.29999924,52.40000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True
ANTI,0.0,ANTI 1,ANTI-0078,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Brian Swimelar,2.0,0-2.5 min,Calling,50 - 100 Meters,False,0,Cedar Waxwing,Bombycilla cedrorum,178532.0,88296.0,CEDW,False,False,24.29999924,52.40000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True
ANTI,0.0,ANTI 1,ANTI-0078,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Brian Swimelar,2.0,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Chipping Sparrow,Spizella passerina,179435.0,84781.0,CHSP,False,False,24.29999924,52.40000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True
ANTI,0.0,ANTI 1,ANTI-0078,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Brian Swimelar,2.0,0-2.5 min,Calling,50 - 100 Meters,False,0,American Crow,Corvus brachyrhynchos,179731.0,87106.0,AMCR,False,False,24.29999924,52.40000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True
ANTI,0.0,ANTI 1,ANTI-0078,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Brian Swimelar,2.0,5 - 7.5 min,Singing,<= 50 Meters,False,Undetermined,Indigo Bunting,Passerina cyanea,179150.0,94257.0,INBU,False,True,24.29999924,52.40000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False
ANTI,0.0,ANTI 1,ANTI-0078,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Brian Swimelar,2.0,7.5 - 10 min,Calling,<= 50 Meters,False,0,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957.0,ETTI,False,False,24.29999924,52.40000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False
ANTI,0.0,ANTI 1,ANTI-0078,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Brian Swimelar,2.0,5 - 7.5 min,Calling,50 - 100 Meters,False,0,Red-bellied Woodpecker,Melanerpes carolinus,178195.0,84865.0,RBWO,False,False,24.29999924,52.40000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False
ANTI,0.0,ANTI 1,ANTI-0078,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Brian Swimelar,2.0,0-2.5 min,Singing,<= 50 Meters,False,0,Northern Cardinal,Cardinalis cardinalis,179124.0,94228.0,NOCA,False,False,24.29999924,52.40000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True
ANTI,0.0,ANTI 1,ANTI-0092,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Brian Swimelar,2.0,7.5 - 10 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Wood-Pewee,Contopus virens,178359.0,85846.0,EAWP,False,True,29.60000038,49.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False
ANTI,0.0,ANTI 1,ANTI-0092,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Brian Swimelar,2.0,0-2.5 min,Singing,<= 50 Meters,False,0,Northern Cardinal,Cardinalis cardinalis,179124.0,94228.0,NOCA,False,False,29.60000038,49.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True
ANTI,0.0,ANTI 1,ANTI-0092,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Brian Swimelar,2.0,7.5 - 10 min,Calling,<= 50 Meters,False,0,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957.0,ETTI,False,False,29.60000038,49.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False
ANTI,0.0,ANTI 1,ANTI-0092,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Brian Swimelar,2.0,0-2.5 min,Singing,<= 50 Meters,False,0,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957.0,ETTI,False,False,29.60000038,49.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True
ANTI,0.0,ANTI 1,ANTI-0092,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Brian Swimelar,2.0,7.5 - 10 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Towhee,Pipilo erythrophthalmus,179276.0,83803.0,EATO,False,True,29.60000038,49.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False
ANTI,0.0,ANTI 1,ANTI-0092,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Brian Swimelar,2.0,2.5 - 5 min,Singing,50 - 100 Meters,False,Undetermined,American Robin,Turdus migratorius,179759.0,87136.0,AMRO,False,False,29.60000038,49.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False
ANTI,0.0,ANTI 1,ANTI-0092,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Brian Swimelar,2.0,2.5 - 5 min,Visualization,<= 50 Meters,False,0,Acadian Flycatcher,Empidonax virescens,178339.0,85824.0,ACFL,False,True,29.60000038,49.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False
ANTI,0.0,ANTI 1,ANTI-0092,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Brian Swimelar,2.0,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Wood Thrush,Hylocichla mustelina,179777.0,87156.0,WOTH,True,True,29.60000038,49.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True
ANTI,0.0,ANTI 1,ANTI-0092,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Brian Swimelar,2.0,2.5 - 5 min,Calling,<= 50 Meters,False,0,Red-bellied Woodpecker,Melanerpes carolinus,178195.0,84865.0,RBWO,False,False,29.60000038,49.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False
ANTI,0.0,ANTI 1,ANTI-0092,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Brian Swimelar,2.0,0-2.5 min,Singing,<= 50 Meters,False,0,Acadian Flycatcher,Empidonax virescens,178339.0,85824.0,ACFL,False,True,29.60000038,49.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True
ANTI,0.0,ANTI 1,ANTI-0092,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Brian Swimelar,2.0,2.5 - 5 min,Visualization,0,True,0,American Crow,Corvus brachyrhynchos,179731.0,87106.0,AMCR,False,False,29.60000038,49.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False
ANTI,0.0,ANTI 1,ANTI-0082,Forest,2018,6/25/2018,1/0/1900,1/0/1900,Brian Swimelar,2.0,5 - 7.5 min,Calling,50 - 100 Meters,False,0,Carolina Chickadee,Poecile carolinensis,554383.0,265876.0,CACH,False,True,24.10000038,70.0,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,False
ANTI,0.0,ANTI 1,ANTI-0082,Forest,2018,6/25/2018,1/0/1900,1/0/1900,Brian Swimelar,2.0,2.5 - 5 min,Singing,<= 50 Meters,False,0,Carolina Wren,Thryothorus ludovicianus,178581.0,88350.0,CARW,False,False,24.10000038,70.0,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,False
ANTI,0.0,ANTI 1,ANTI-0082,Forest,2018,6/25/2018,1/0/1900,1/0/1900,Brian Swimelar,2.0,5 - 7.5 min,Calling,50 - 100 Meters,False,0,American Crow,Corvus brachyrhynchos,179731.0,87106.0,AMCR,False,False,24.10000038,70.0,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,False
ANTI,0.0,ANTI 1,ANTI-0082,Forest,2018,6/25/2018,1/0/1900,1/0/1900,Brian Swimelar,2.0,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,American Robin,Turdus migratorius,179759.0,87136.0,AMRO,False,False,24.10000038,70.0,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,True
ANTI,0.0,ANTI 1,ANTI-0082,Forest,2018,6/25/2018,1/0/1900,1/0/1900,Brian Swimelar,2.0,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Field Sparrow,Spizella pusilla,179443.0,84790.0,FISP,False,True,24.10000038,70.0,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,True
ANTI,0.0,ANTI 1,ANTI-0082,Forest,2018,6/25/2018,1/0/1900,1/0/1900,Brian Swimelar,2.0,7.5 - 10 min,Calling,<= 50 Meters,False,0,Northern Cardinal,Cardinalis cardinalis,179124.0,94228.0,NOCA,False,False,24.10000038,70.0,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,False
ANTI,0.0,ANTI 1,ANTI-0082,Forest,2018,6/25/2018,1/0/1900,1/0/1900,Brian Swimelar,2.0,0-2.5 min,Singing,50 - 100 Meters,False,0,Northern Cardinal,Cardinalis cardinalis,179124.0,94228.0,NOCA,False,False,24.10000038,70.0,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,True
ANTI,0.0,ANTI 1,ANTI-0082,Forest,2018,6/25/2018,1/0/1900,1/0/1900,Brian Swimelar,2.0,0-2.5 min,Singing,50 - 100 Meters,False,0,Mourning Dove,Zenaida macroura,177125.0,82737.0,MODO,False,False,24.10000038,70.0,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,True
ANTI,0.0,ANTI 1,ANTI-0082,Forest,2018,6/25/2018,1/0/1900,1/0/1900,Brian Swimelar,2.0,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Indigo Bunting,Passerina cyanea,179150.0,94257.0,INBU,False,True,24.10000038,70.0,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,True
ANTI,0.0,ANTI 1,ANTI-0082,Forest,2018,6/25/2018,1/0/1900,1/0/1900,Brian Swimelar,2.0,2.5 - 5 min,Singing,<= 50 Meters,False,0,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957.0,ETTI,False,False,24.10000038,70.0,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,False
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
